"community_ID";"community_long_ID";"community_name";"electoral_district";"population";"eligible_voters_2011";"voters_2011";"turnout_2011";"green_percent_2011";"proportion_male";"proportion_female";"proportion_german";"proportion_under18";"proportion_18to64";"proportion_over65"
8116005;"08116005 Altdorf";"Altdorf";"Nuertingen";"1477";1092;823;0,753663003663004;0,174074074074074;0,507109004739337;0,492890995260663;0,965470548408937;0,237643872714963;0,637102234258632;0,125253893026405
8116006;"08116006 Altenriet";"Altenriet";"Nuertingen";"1904";1406;1067;0,758890469416785;0,241737488196412;0,500525210084034;0,5;0,932247899159664;0,218487394957983;0,628151260504202;0,153886554621849
8116007;"08116007 Baltmannsweiler";"Baltmannsweiler";"Kirchheim";"5600";4218;3089;0,732337600758653;0,261341222879684;0,489464285714286;0,510714285714286;0,944642857142857;0,195714285714286;0,590892857142857;0,213571428571429
8116008;"08116008 Bempflingen";"Bempflingen";"Nuertingen";"3390";2553;1922;0,752839796318057;0,213833157338965;0,494395280235988;0,505899705014749;0,928318584070796;0,183185840707965;0,612979351032448;0,204129793510324
8116011;"08116011 Beuren";"Beuren";"Nuertingen";"3341";2711;1983;0,731464404278864;0,186414708886619;0,486979946123915;0,513020053876085;0,946423226578869;0,157737204429811;0,617779108051482;0,224483687518707
8116012;"08116012 Bissingen an der Teck";"Bissingen an der Teck";"Kirchheim";"3412";2565;1985;0,773879142300195;0,241803278688525;0,503223915592028;0,496776084407972;0,922332942555686;0,188452520515827;0,62221570926143;0,189331770222743
8116014;"08116014 Deizisau";"Deizisau";"Kirchheim";"6429";4612;3507;0,76040763226366;0,217553956834532;0,499922227407062;0,500077772592938;0,887851920983046;0,184165500077773;0,613625758282781;0,202208741639446
8116015;"08116015 Denkendorf";"Denkendorf";"Esslingen";"10324";7243;5225;0,721386165953334;0,242119512666796;0,493025958930647;0,506974041069353;0,86536226268888;0,182971716388997;0,623789228981015;0,193239054629988
8116016;"08116016 Dettingen unter Teck";"Dettingen unter Teck";"Kirchheim";"5698";4170;3095;0,74220623501199;0,219960604070913;0,498946998946999;0,501228501228501;0,897507897507898;0,182520182520183;0,598806598806599;0,218848718848719
8116018;"08116018 Erkenbrechtsweiler";"Erkenbrechtsweiler";"Kirchheim";"2090";1630;1182;0,725153374233129;0,173801369863014;0,492822966507177;0,506698564593301;0,961244019138756;0,189473684210526;0,641626794258373;0,168421052631579
8116019;"08116019 Esslingen am Neckar, Stadt";"Esslingen am Neckar, Stadt";"Esslingen";"86885";58330;41091;0,704457397565575;0,276419171086231;0,486620245151637;0,513379754848363;0,812787017321747;0,170892559129884;0,616435518213731;0,212671922656385
8116020;"08116020 Frickenhausen";"Frickenhausen";"Nuertingen";"8612";6310;4543;0,719968304278922;0,1768251841929;0,493961913608918;0,506154203437065;0,896771946121691;0,180794240594519;0,607988852763586;0,211333023687877
8116022;"08116022 Großbettlingen";"Großbettlingen";"Nuertingen";"4189";3148;2263;0,718869123252859;0,22335701598579;0,480305562186679;0,519694437813321;0,952733349248031;0,202196228216758;0,607066125566961;0,190737646216281
8116027;"08116027 Hochdorf";"Hochdorf";"Kirchheim";"4610";3651;2773;0,759517940290331;0,213090909090909;0,496095444685466;0,504338394793926;0,951409978308026;0,170065075921909;0,608026030368764;0,22234273318872
8116029;"08116029 Holzmaden";"Holzmaden";"Kirchheim";"2108";1581;1248;0,789373814041746;0,224555735056543;0,494781783681214;0,505218216318786;0,938330170777989;0,196394686907021;0,645635673624288;0,157969639468691
8116033;"08116033 Kirchheim unter Teck, Stadt";"Kirchheim unter Teck, Stadt";"Kirchheim";"38802";27689;19087;0,689335115027628;0,277539341917024;0,48355754857997;0,51644245142003;0,860368022266893;0,176408432555023;0,628163496726973;0,195428070718004
8116035;"08116035 Köngen";"Köngen";"Kirchheim";"9419";6758;4972;0,735720627404558;0,225747406955461;0,488268393672364;0,511731606327636;0,896910500053084;0,187387196093003;0,62458859751566;0,188024206391337
8116036;"08116036 Kohlberg";"Kohlberg";"Nuertingen";"2286";1757;1294;0,736482640865111;0,164458300857366;0,498687664041995;0,501312335958005;0,954505686789151;0,193350831146107;0,615923009623797;0,190726159230096
8116037;"08116037 Lichtenwald";"Lichtenwald";"Kirchheim";"2424";1955;1547;0,791304347826087;0,234873129472999;0,495049504950495;0,50453795379538;0,956270627062706;0,161716171617162;0,613861386138614;0,224009900990099
8116041;"08116041 Neckartailfingen";"Neckartailfingen";"Nuertingen";"3730";2798;2095;0,748749106504646;0,227492739593417;0,501608579088472;0,498123324396783;0,92627345844504;0,190616621983914;0,631099195710456;0,178016085790885
8116042;"08116042 Neckartenzlingen";"Neckartenzlingen";"Nuertingen";"6199";4098;2879;0,702537823328453;0,229254571026723;0,4991127601226;0,500725923536054;0,815615421842233;0,17486691401839;0,645587998064204;0,179383771576061
8116043;"08116043 Neidlingen";"Neidlingen";"Kirchheim";"1800";1352;1028;0,760355029585799;0,182266009852217;0,492777777777778;0,507222222222222;0,935555555555556;0,196666666666667;0,612777777777778;0,190555555555556
8116046;"08116046 Neuffen, Stadt";"Neuffen, Stadt";"Nuertingen";"6076";4594;3394;0,738789725729212;0,210244192972007;0,496543778801843;0,50329163923634;0,92955892034233;0,184990125082291;0,615865701119157;0,198979591836735
8116047;"08116047 Neuhausen auf den Fildern";"Neuhausen auf den Fildern";"Esslingen";"11175";8510;6402;0,752291421856639;0,237614389397286;0,487158836689038;0,512841163310962;0,918389261744966;0,183892617449664;0,623803131991052;0,192304250559284
8116048;"08116048 Notzingen";"Notzingen";"Kirchheim";"3609";2842;2268;0,798029556650246;0,205321507760532;0,502078137988362;0,497644776946523;0,960099750623441;0,177888611803824;0,630645608201718;0,191188694929343
8116049;"08116049 Nürtingen, Stadt";"Nürtingen, Stadt";"Nuertingen";"39201";27947;19445;0,69578130031846;0,247838766795126;0,490625239152062;0,509374760847938;0,87865105482003;0,179077064360603;0,616259789291089;0,204663146348307
8116050;"08116050 Oberboihingen";"Oberboihingen";"Kirchheim";"5328";3919;2900;0,739984689971932;0,211336599020294;0,489677177177177;0,510135135135135;0,899399399399399;0,172484984984985;0,635135135135135;0,192192192192192
8116053;"08116053 Ohmden";"Ohmden";"Kirchheim";"1702";1329;1024;0,770504138449962;0,211940298507463;0,511163337250294;0,488836662749706;0,945358401880141;0,189776733254994;0,618096357226792;0,192126909518214
8116054;"08116054 Owen, Stadt";"Owen, Stadt";"Kirchheim";"3421";2501;1961;0,784086365453818;0,196179659266908;0,505700087693657;0,494592224495761;0,903244665302543;0,190295235311312;0,628763519438761;0,181233557439345
8116056;"08116056 Plochingen, Stadt";"Plochingen, Stadt";"Kirchheim";"13429";9160;6425;0,701419213973799;0,239949748743719;0,488867376573088;0,511058157718371;0,828877801772284;0,171494526770422;0,625884280288927;0,20254672723211
8116058;"08116058 Reichenbach an der Fils";"Reichenbach an der Fils";"Goeppingen";"7963";5547;3901;0,70326302505859;0,232600258732212;0,48737912846917;0,512369709908326;0,859726233831471;0,181338691447947;0,609694838628658;0,208715308300892
8116063;"08116063 Schlaitdorf";"Schlaitdorf";"Nuertingen";"1797";1348;1043;0,773738872403561;0,247572815533981;0,490818030050083;0,509738452977184;0,953811908736784;0,212020033388982;0,649415692821369;0,139120756816917
8116068;"08116068 Unterensingen";"Unterensingen";"Kirchheim";"4530";3349;2510;0,749477455957002;0,220291026677445;0,497350993377483;0,502649006622517;0,921192052980132;0,194701986754967;0,613465783664459;0,191832229580574
8116070;"08116070 Weilheim an der Teck, Stadt";"Weilheim an der Teck, Stadt";"Kirchheim";"9525";6668;4869;0,730203959208158;0,222360506119062;0,494383202099738;0,505616797900262;0,871706036745407;0,188661417322835;0,622257217847769;0,189081364829396
8116071;"08116071 Wendlingen am Neckar, Stadt";"Wendlingen am Neckar, Stadt";"Kirchheim";"15580";10955;7691;0,702053856686445;0,233539229859377;0,483504492939666;0,516495507060334;0,857124518613607;0,176765083440308;0,624903722721438;0,198331193838254
8116072;"08116072 Wernau (Neckar), Stadt";"Wernau (Neckar), Stadt";"Kirchheim";"11797";8690;6039;0,69493670886076;0,209170013386881;0,490294142578622;0,509705857421378;0,872594727473086;0,173688225820124;0,610663728066458;0,215648046113419
8116073;"08116073 Wolfschlugen";"Wolfschlugen";"Esslingen";"6175";4637;3528;0,760836747897347;0,223017463498425;0,488906882591093;0,511093117408907;0,929716599190283;0,188825910931174;0,628663967611336;0,18251012145749
8116076;"08116076 Aichwald";"Aichwald";"Esslingen";"7467";5884;4745;0,806424201223657;0,234092360076612;0,483058792018213;0,516941207981787;0,944154278826838;0,171019150930762;0,576134993973483;0,252845855095755
8116077;"08116077 Filderstadt, Stadt";"Filderstadt, Stadt";"Nuertingen";"43811";30610;22187;0,724828487422411;0,257148060462575;0,488484627148433;0,511515372851567;0,86453173860446;0,183081874415101;0,642441395996439;0,17447672958846
8116078;"08116078 Leinfelden-Echterdingen, Stadt";"Leinfelden-Echterdingen, Stadt";"Nuertingen";"36445";25942;19776;0,762315935548531;0,324831322837865;0,486074907394704;0,513897653999177;0,867471532446152;0,170750445877349;0,620359445740156;0,208862669776375
8116079;"08116079 Lenningen";"Lenningen";"Kirchheim";"8015";5771;4069;0,705077109686363;0,1970675944334;0,503431066749844;0,496693699313787;0,881971303805365;0,178665003119152;0,611478477854024;0,209981285090455
8116080;"08116080 Ostfildern, Stadt";"Ostfildern, Stadt";"Esslingen";"35806";25668;18895;0,736130590618669;0,281405157225989;0,487934982963749;0,512065017036251;0,884348991789086;0,186700552979947;0,628665586773166;0,184633860246886
8116081;"08116081 Aichtal, Stadt";"Aichtal, Stadt";"Nuertingen";"9545";7253;5535;0,763132496897835;0,255754475703325;0,495861707700367;0,504138292299633;0,934730225248821;0,181351492928235;0,64704033525406;0,171608171817706
8117001;"08117001 Adelberg";"Adelberg";"Goeppingen";"1969";1555;1183;0,760771704180064;0,22041166380789;0,50126968004063;0,499238191975622;0,962925342813611;0,183849669883189;0,627729812087354;0,188928390045708
8117002;"08117002 Aichelberg";"Aichelberg";"Geislingen";"1252";982;707;0,719959266802444;0,249283667621777;0,511182108626198;0,488817891373802;0,980830670926518;0,197284345047923;0,644568690095847;0,15814696485623
8117003;"08117003 Albershausen";"Albershausen";"Geislingen";"4244";3132;2256;0,720306513409962;0,187528039479587;0,497408105560792;0,502591894439208;0,927898209236569;0,193449575871819;0,611215834118756;0,195334590009425
8117006;"08117006 Bad Ditzenbach";"Bad Ditzenbach";"Geislingen";"3545";2760;1895;0,686594202898551;0,20920278223649;0,491396332863188;0,508321579689704;0,940761636107193;0,167842031029619;0,627926657263752;0,20394922425952
8117007;"08117007 Bad Überkingen";"Bad Überkingen";"Geislingen";"3822";3057;2265;0,740922473012758;0,188118811881188;0,490580847723705;0,509419152276295;0,963369963369963;0,165096807953951;0,579016221873365;0,255886970172684
8117009;"08117009 Birenbach";"Birenbach";"Goeppingen";"1907";1498;1105;0,737650200267023;0,199816681943171;0,492920818038804;0,507079181961196;0,945988463555323;0,169375983219717;0,631358154168852;0,199265862611432
8117010;"08117010 Böhmenkirch";"Böhmenkirch";"Geislingen";"5462";4012;2779;0,692671984047856;0,163257852447042;0,517209813255218;0,482790186744782;0,91852801171732;0,190406444525815;0,639509337239107;0,170084218235079
8117011;"08117011 Börtlingen";"Börtlingen";"Goeppingen";"1740";1365;1050;0,769230769230769;0,227884615384615;0,497126436781609;0,502873563218391;0,960344827586207;0,178735632183908;0,598850574712644;0,222413793103448
8117012;"08117012 Bad Boll";"Bad Boll";"Geislingen";"5034";3883;2886;0,743239763069791;0,342757417102967;0,479141835518474;0,521056813667064;0,946563369090187;0,183949145808502;0,599125943583631;0,217123559793405
8117014;"08117014 Deggingen";"Deggingen";"Geislingen";"5271";4117;2942;0,714598008258441;0,209037599172128;0,490419275279833;0,509770442041358;0,94536141149687;0,176626826029216;0,599127300322519;0,224435590969456
8117015;"08117015 Donzdorf, Stadt";"Donzdorf, Stadt";"Geislingen";"10789";8115;5639;0,694886013555145;0,182161481747887;0,496431550653443;0,503661136342571;0,920196496431551;0,178144406339791;0,603299657058115;0,218648623598109
8117016;"08117016 Drackenstein";"Drackenstein";"Geislingen";"422";341;209;0,612903225806452;0,113861386138614;0,495260663507109;0,502369668246445;0,997630331753555;0,187203791469194;0,677725118483412;0,132701421800948
8117017;"08117017 Dürnau";"Dürnau";"Geislingen";"2062";1543;1156;0,749189889825016;0,286590709903593;0,487875848690592;0,512124151309408;0,946653734238603;0,209990300678952;0,622211445198836;0,167798254122211
8117018;"08117018 Ebersbach an der Fils, Stadt";"Ebersbach an der Fils, Stadt";"Goeppingen";"14860";10670;7596;0,711902530459231;0,220603955104222;0,490982503364738;0,508950201884253;0,870255720053836;0,171130551816958;0,611776581426649;0,217025572005384
8117019;"08117019 Eislingen/Fils, Stadt";"Eislingen/Fils, Stadt";"Goeppingen";"19650";13473;8207;0,609144214354635;0,196631996037642;0,486972010178117;0,513078880407125;0,834503816793893;0,179949109414758;0,626055979643766;0,194045801526718
8117020;"08117020 Eschenbach";"Eschenbach";"Geislingen";"2161";1725;1244;0,721159420289855;0,228688524590164;0,493752892179546;0,506709856547894;0,952336881073577;0,172142526608052;0,642295233688107;0,186024988431282
8117023;"08117023 Gammelshausen";"Gammelshausen";"Geislingen";"1442";1140;823;0,721929824561404;0,198773006134969;0,524271844660194;0,475728155339806;0,945908460471567;0,17128987517337;0,616504854368932;0,212205270457698
8117024;"08117024 Geislingen an der Steige, Stadt";"Geislingen an der Steige, Stadt";"Geislingen";"26085";17514;10691;0,610425944958319;0,237197791738054;0,485566417481311;0,51439524631014;0,830553958213533;0,179528464634848;0,61345600920069;0,206977189955913
8117025;"08117025 Gingen an der Fils";"Gingen an der Fils";"Geislingen";"4351";3228;2324;0,71995043370508;0,184943429068755;0,48471615720524;0,514824178349805;0,906228453229143;0,178809469087566;0,598483107331648;0,222247759135831
8117026;"08117026 Göppingen, Stadt";"Göppingen, Stadt";"Goeppingen";"55037";38370;23654;0,616471201459474;0,231279702016526;0,485491578392718;0,514490252012283;0,847938659447281;0,167087595617494;0,617366498900739;0,215527735886767
8117028;"08117028 Gruibingen";"Gruibingen";"Geislingen";"2069";1619;1098;0,678196417541692;0,207056638811513;0,513291445142581;0,486225229579507;0,944900918318028;0,166747220879652;0,665538907684872;0,167230546157564
8117029;"08117029 Hattenhofen";"Hattenhofen";"Geislingen";"2917";2292;1704;0,743455497382199;0,186046511627907;0,486458690435379;0,513541309564621;0,956804936578677;0,169694892012341;0,618100788481316;0,212204319506342
8117030;"08117030 Heiningen";"Heiningen";"Geislingen";"5123";3915;2793;0,713409961685824;0,23523015585357;0,486628928362288;0,513175873511614;0,923482334569588;0,165332812804997;0,616435682217451;0,218036306851454
8117031;"08117031 Hohenstadt";"Hohenstadt";"Geislingen";"728";560;351;0,626785714285714;0,150724637681159;0,502747252747253;0,497252747252747;0,971153846153846;0,223901098901099;0,626373626373626;0,149725274725275
8117033;"08117033 Kuchen";"Kuchen";"Geislingen";"5539";4174;2793;0,669142309535218;0,220647037440931;0,494854666907384;0,505145333092616;0,912800144430403;0,172413793103448;0,607149304928687;0,220436901967864
8117035;"08117035 Mühlhausen im Täle";"Mühlhausen im Täle";"Geislingen";"980";768;525;0,68359375;0,285714285714286;0,506122448979592;0,493877551020408;0,93469387755102;0,163265306122449;0,66530612244898;0,171428571428571
8117037;"08117037 Ottenbach";"Ottenbach";"Geislingen";"2380";1870;1388;0,742245989304813;0,19047619047619;0,490336134453781;0,509663865546218;0,971008403361345;0,196218487394958;0,612605042016807;0,191176470588235
8117038;"08117038 Rechberghausen";"Rechberghausen";"Goeppingen";"5289";4196;2917;0,695185891325071;0,214881780250348;0,483456229911136;0,516354698430705;0,950652297220647;0,166383059179429;0,597655511438835;0,235772357723577
8117042;"08117042 Salach";"Salach";"Geislingen";"7692";5426;3527;0,650018429782529;0,178530424799082;0,484919396775871;0,514950598023921;0,866354654186167;0,173036921476859;0,627015080603224;0,199817992719709
8117043;"08117043 Schlat";"Schlat";"Geislingen";"1693";1312;1027;0,782774390243902;0,202369200394867;0,492616656822209;0,507383343177791;0,963378617838157;0,197282929710573;0,598936798582398;0,203780271707029
8117044;"08117044 Schlierbach";"Schlierbach";"Goeppingen";"3762";2700;1929;0,714444444444444;0,20324777370351;0,491493886230728;0,508506113769272;0,903508771929825;0,200956937799043;0,587187666135035;0,211855396065922
8117049;"08117049 Süßen, Stadt";"Süßen, Stadt";"Geislingen";"9606";6781;4496;0,663029051762277;0,207259690790948;0,493649802206954;0,506350197793046;0,859358734124505;0,174786591713512;0,619925046845721;0,205288361440766
8117051;"08117051 Uhingen, Stadt";"Uhingen, Stadt";"Goeppingen";"13768";9892;6642;0,671451678123736;0,21531173594132;0,495787332945962;0,504212667054038;0,893230679837304;0,191676350958745;0,605244044160372;0,203079604880883
8117053;"08117053 Wäschenbeuren";"Wäschenbeuren";"Goeppingen";"3931";2993;2189;0,731373204143;0,208583294877711;0,489697278046299;0,510811498346477;0,967438310862376;0,205800050877639;0,612566776901552;0,182141948613584
8117055;"08117055 Wangen";"Wangen";"Goeppingen";"3126";2482;1894;0,763094278807413;0,226737967914439;0,483685220729367;0,516634676903391;0,944977607165707;0,163147792706334;0,604926423544466;0,232245681381958
8117058;"08117058 Wiesensteig";"Wiesensteig";"Geislingen";"2068";1574;850;0,54002541296061;0,215219976218787;0,493713733075435;0,506769825918762;0,909090909090909;0,161508704061896;0,603965183752418;0,235009671179884
8117060;"08117060 Zell unter Aichelberg";"Zell unter Aichelberg";"Geislingen";"3020";2352;1797;0,764030612244898;0,224845418774592;0,501986754966887;0,498013245033113;0,954635761589404;0,190397350993377;0,631456953642384;0,178145695364238
8117061;"08117061 Lauterstein, Stadt";"Lauterstein, Stadt";"Geislingen";"2612";2016;1418;0,703373015873016;0,156384505021521;0,488514548238897;0,511485451761103;0,937212863705972;0,177641653905054;0,613705972434916;0,208652373660031
8118001;"08118001 Affalterbach";"Affalterbach";"Bietigheim-Bissingen";"4481";3389;2592;0,764827382708764;0,218958088523306;0,497433608569516;0,502566391430484;0,932381164918545;0,184333854050435;0,609685338094175;0,205980807855389
8118003;"08118003 Asperg, Stadt";"Asperg, Stadt";"Ludwigsburg";"12904";8880;6613;0,744707207207207;0,286610558530987;0,489693118412895;0,510306881587105;0,850433973961562;0,180796652200868;0,619730316181029;0,199473031618103
8118006;"08118006 Benningen am Neckar";"Benningen am Neckar";"Bietigheim-Bissingen";"5880";4348;3315;0,762419503219871;0,258074344911639;0,496768707482993;0,503231292517007;0,900510204081633;0,181292517006803;0,647789115646259;0,170918367346939
8118007;"08118007 Besigheim, Stadt";"Besigheim, Stadt";"Bietigheim-Bissingen";"11733";8424;6186;0,734330484330484;0,278524590163934;0,4919457939146;0,5080542060854;0,883576237961306;0,187846245631978;0,63104065456405;0,181113099803972
8118010;"08118010 Bönnigheim, Stadt";"Bönnigheim, Stadt";"Vaihingen";"7123";4915;3506;0,713326551373347;0,257803468208092;0,486873508353222;0,513126491646778;0,864102204127474;0,201038888108943;0,62291169451074;0,176049417380317
8118011;"08118011 Ditzingen, Stadt";"Ditzingen, Stadt";"Vaihingen";"23973";16651;12719;0,763858026544952;0,265;0,489300463020899;0,510699536979102;0,862136570308264;0,185375213782172;0,617319484419973;0,197305301797856
8118012;"08118012 Eberdingen";"Eberdingen";"Vaihingen";"6522";4629;3525;0,76150356448477;0,232624928202183;0,498466727997547;0,501686599202699;0,882858019012573;0,189972401103956;0,624195032198712;0,185985893897577
